Issue ID,Rule,Severity,Type,File,Line,Message,Status,Effort,Quality Impact,Quick Fix Available
980ea290-66e5-42aa-960c-ea780b478457,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,,"Unexpected negated condition.",CLOSED,2min,MAINTAINABILITY,Yes
dbf8725d-f2fb-47e8-b517-f697f464fcbf,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
ecd9d08a-5181-4822-bf1b-74da9eb49655,typescript:S3799,MAJOR,BUG,apps/web/src/components/auth/TeacherStepComponents.tsx,,"Unexpected empty object pattern.",CLOSED,5min,RELIABILITY,No
f42d65bb-fab4-4d19-8b9a-adf4d2939084,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,,"Unexpected negated condition.",CLOSED,2min,MAINTAINABILITY,Yes
80615b82-6b45-4bbb-a961-877a39fc1078,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,17,"'loading' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
9e7e3c7d-86ad-4fb1-8a9a-fc0ad1bb8f68,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,17,"'loading' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
17ad8a09-c031-4493-bef7-999252ec358c,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,18,"'setStep' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
33d8e2e5-0bc3-4802-8c9d-c81923389ba7,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,18,"'setStep' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
4c591095-85a3-417a-bcb0-2a9c0df224eb,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,18,"'setStep' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
6d969373-1c77-4b8d-88e1-48b8e05926c2,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,18,"'setStep' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
14f58027-ee37-4ef1-8658-c4e0a287366f,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,19,"'router' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
232c4ba8-916b-4bab-8429-58e06ae132dc,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,19,"'router' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
29b7ec12-7492-4729-903f-28364f18c3e9,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,19,"'router' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
70f6ea2e-a01c-488a-89d0-9e4a3d00e75e,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,19,"'router' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
cba3d408-2eb5-476a-969c-ca7dc4f4608c,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,19,"'router' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
e4b029ae-c9e4-46f4-abcf-bcc1664f871f,typescript:S6767,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,19,"'router' PropType is defined but prop is never used",OPEN,5min,MAINTAINABILITY,No
0d245c00-2208-4979-8664-120faee55c00,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,93,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
428d4f7a-3423-46f2-8cb0-5082430c2a3a,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,211,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
90a0c972-1690-4bea-8140-1d22a63ef95d,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,336,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
b810dd56-3b7d-4273-a2eb-1af49b6b6bb6,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,424,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
20d2b06b-8d07-47aa-a62d-40febb48448c,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,572,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
40568941-3bc7-45f4-8779-7f7dd9d7e43e,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,880,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
0af4efdc-8133-4a14-aca2-7ebf42843e5c,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/components/auth/TeacherStepComponents.tsx,954,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
0e215da2-f96c-4742-a64b-d09964a4dd6b,typescript:S4323,MINOR,CODE_SMELL,apps/web/src/hooks/useTeacherOnboarding.ts,87,"Replace this union type with a type alias.",OPEN,5min,MAINTAINABILITY,No
0890f7a6-4de3-41d5-9127-60a12f5f1b9a,typescript:S3776,CRITICAL,CODE_SMELL,apps/web/src/hooks/useTeacherOnboarding.ts,439,"Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.",OPEN,6min,MAINTAINABILITY,No
df0d197f-c928-4c32-a7df-46222e1f8911,typescript:S7718,MINOR,CODE_SMELL,apps/web/src/hooks/useTeacherOnboarding.ts,516,"The catch parameter `profileErr` should be named `error_`.",OPEN,5min,MAINTAINABILITY,Yes
3915e734-527d-4344-a835-39f86e598dab,typescript:S6660,MAJOR,CODE_SMELL,apps/web/src/hooks/useTeacherOnboarding.ts,650,"'If' statement should not be the only statement in 'else' block",OPEN,5min,MAINTAINABILITY,Yes
65a1eac7-6034-4083-9850-792958db4b86,typescript:S7718,MINOR,CODE_SMELL,apps/web/src/hooks/useTeacherOnboarding.ts,839,"The catch parameter `refreshErr` should be named `error_`.",OPEN,5min,MAINTAINABILITY,Yes
020a8ebe-3a99-4468-bef0-1a6bb75a0854,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/admins/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
29a89bbc-9efd-44c4-87dc-5e448b91c12d,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/admins/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
84bf3a1f-8d33-4875-884e-2efcca915ec1,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/create/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
a1e47e57-ba9b-4260-a88d-3d5d3f478e29,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/create/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
c03212d6-3ba4-4b8c-96f7-8bdf68f9be67,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/create/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
20c7216a-64fe-4ef2-a90c-15b8f4c5c8cd,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/dashboard/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
30249d68-f723-45ac-8833-9648f665505e,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/dashboard/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
a2436a64-ce22-4f5d-8522-4895e74dfe2b,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/dashboard/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
eeeb026a-6dd3-4472-a952-4333dff0f51f,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/dashboard/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
0a4dcf55-7a8c-45ba-92c4-9e3a18d419e4,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
0d38882a-4a4d-4bb2-b4e8-acded2f08f45,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Unexpected negated condition.",CLOSED,2min,MAINTAINABILITY,Yes
22a75eef-71ec-43b6-904d-f5b8951b662a,typescript:S1082,MINOR,BUG,apps/web/src/app/(public)/admin/manage/page.tsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,5min,RELIABILITY,No
3a0a722b-62a5-4d71-ab07-6fa55047a09c,typescript:S6848,MAJOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,5min,MAINTAINABILITY,No
4e5e0e53-6a79-49bb-9ef3-d87ed49626e0,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
6590181d-f0e1-49fb-a5ed-0e8bee9c022e,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
aa674523-6899-4e99-9473-a6f0b4e55798,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
acf2fd4d-7b7d-4b00-87b5-78f93be146d0,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
b362d8a6-b0da-4913-a9ca-0c0e70f20b8c,typescript:S6848,MAJOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,5min,MAINTAINABILITY,No
cd56ecaf-cef2-45f5-856a-ef914d68ffea,typescript:S1082,MINOR,BUG,apps/web/src/app/(public)/admin/manage/page.tsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,5min,RELIABILITY,No
f9c1b988-0958-46f8-b0bf-4815f3a6e28c,typescript:S1128,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,,"Remove this unused import of 'checkAdminExists'.",CLOSED,1min,MAINTAINABILITY,Yes
55a15d61-4792-4d72-b907-5f4369758c77,typescript:S3776,CRITICAL,CODE_SMELL,apps/web/src/app/(public)/admin/manage/page.tsx,27,"Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.",OPEN,7min,MAINTAINABILITY,No
051fff11-5688-496a-98ec-6cf6d90ddf34,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/pins/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
4a73c4d4-1e2b-4e93-9ab9-458aa485574a,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/pins/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
93396e9c-0663-44d0-8a8b-0a718b87da52,typescript:S3776,CRITICAL,CODE_SMELL,apps/web/src/app/(public)/admin/pins/page.tsx,,"Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.",CLOSED,8min,MAINTAINABILITY,No
9ade020d-f4b3-45b0-8440-663c1ff0ca1b,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/pins/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
9ef6d219-9bc9-42af-911d-2514f25c760c,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/pins/page.tsx,,"This assertion is unnecessary since the receiver accepts the original type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
d4576bc3-7328-4eb9-8474-3d0f4c163778,typescript:S6853,MAJOR,CODE_SMELL,apps/web/src/app/(public)/admin/pins/page.tsx,,"A form label must be associated with a control.",CLOSED,5min,RELIABILITY,No
93e4e904-a64f-4e2b-a8cf-4088702a716b,typescript:S7764,MINOR,CODE_SMELL,apps/web/src/app/(public)/admin/setup/page.tsx,,"Prefer `globalThis` over `window`.",CLOSED,2min,MAINTAINABILITY,Yes
d55f8ca4-0cf1-485d-b370-815b68888af1,typescript:S6582,MAJOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",CLOSED,5min,MAINTAINABILITY,Yes
d5fb11b0-951a-4ba6-be8e-75d147c48445,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
b31c97b4-0715-4f85-98eb-d8d32b7ccaee,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,24,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
126d76f1-69df-438b-899c-6f0660368f7c,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,49,"Ambiguous spacing after previous element span",OPEN,5min,MAINTAINABILITY,No
a21b9c5b-622b-47ec-9821-02376e9705b7,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,58,"Ambiguous spacing after previous element span",OPEN,5min,MAINTAINABILITY,No
e9682359-e85c-489b-9dc2-14efffb1ecf6,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,85,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
8e59f2ac-a4ed-4833-9964-a2e2f9584a72,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,111,"Unexpected negated condition.",OPEN,2min,MAINTAINABILITY,Yes
af1bce8d-2cc9-421f-8937-40b05edaddd2,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,140,"Unexpected negated condition.",OPEN,2min,MAINTAINABILITY,Yes
282ec0e3-a4d0-4415-86f0-da041485c515,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,191,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
a0191a0f-fd28-4908-b925-262c9c8de72f,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,272,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
b0fab3e0-b236-4fe7-b6b7-aec9c6e5a67b,typescript:S6759,MINOR,CODE_SMELL,apps/web/src/app/(public)/join/page.tsx,303,"Mark the props of the component as read-only.",OPEN,5min,MAINTAINABILITY,Yes
91ebb2e5-04ff-41c3-be8e-b288a0dbd375,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/app/(public)/reset-password/page.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
e8f95ec5-5f8d-4b5c-8b63-e39fe4e27a57,typescript:S1854,MAJOR,CODE_SMELL,apps/web/src/app/(public)/reset-password/page.tsx,,"Remove this useless assignment to variable ""otpInput"".",CLOSED,1min,MAINTAINABILITY,No
056af4f5-c76a-4259-bd14-5eda5c269009,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,,"Unexpected negated condition.",CLOSED,2min,MAINTAINABILITY,Yes
3597609c-7eb2-484e-b9ec-9b3bb622e1a5,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,,"Ambiguous spacing after previous element span",CLOSED,5min,MAINTAINABILITY,No
3ca3aad4-496b-4d05-99ce-8cdd87fdd32a,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
50536d58-05c5-4236-9ff2-105c56295bf2,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
64875a09-3988-4ae9-b2da-59c07b63120b,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,,"This assertion is unnecessary since it does not change the type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
a6c79ed6-0b07-415f-a556-4fb8ddc991d6,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,,"Ambiguous spacing after previous element span",CLOSED,5min,MAINTAINABILITY,No
ae9f81cc-608e-497e-a186-a37c2a1a0d78,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,,"Unexpected negated condition.",CLOSED,2min,MAINTAINABILITY,Yes
28cb99d3-e8d2-4829-b566-5fef4a83d163,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,58,"Unexpected negated condition.",OPEN,2min,MAINTAINABILITY,Yes
c26f49dd-64d0-4bd7-8999-9e29a7fb2f51,typescript:S3776,CRITICAL,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,95,"Refactor this function to reduce its Cognitive Complexity from 24 to the 15 allowed.",OPEN,14min,MAINTAINABILITY,No
1c39a10a-cb3e-4024-ae10-8b03cc2d8805,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,266,"Unexpected negated condition.",OPEN,2min,MAINTAINABILITY,Yes
107eeec1-9e96-47b2-9e23-9f5ff88d6e03,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,311,"Unexpected negated condition.",OPEN,2min,MAINTAINABILITY,Yes
44f79b46-d2dd-48a4-a453-64559ccd9415,typescript:S7718,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,635,"The catch parameter `refreshErr` should be named `error_`.",OPEN,5min,MAINTAINABILITY,Yes
0ec4197e-8cfa-45b2-acb9-2b1dd4618c5a,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,810,"Unexpected negated condition.",OPEN,2min,MAINTAINABILITY,Yes
a37c0578-a30e-487b-aaeb-2ff21a4c32e8,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,866,"Unexpected negated condition.",OPEN,2min,MAINTAINABILITY,Yes
3bfc36e3-31ba-40c6-9537-cf88df380d4d,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,986,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
f433ebd0-970b-4f36-8f29-bce68be13def,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1065,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
bca31c10-7b26-431e-80ff-f2e61c34ce6a,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1141,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
ce44a92e-f964-4818-9a86-5916935f11ac,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1300,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
a3deeed1-943b-484a-9be2-356d5e7fdfa4,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1355,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
5244e198-cc69-4ba2-8871-1adc16468515,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1409,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
6060e2a5-3fc8-4343-ab6d-f8ca88a02337,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1486,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
ca9888b5-6f06-49fe-83e6-1fbc75226753,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1603,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
2637dc1b-d6bb-476a-adbe-95dc9a20a88e,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1654,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
0aa6a6fd-8a04-4292-af36-f5ef4f6d4c23,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1737,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
9ece1060-86c0-4093-96cc-46485c582408,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1913,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
0b6b1131-693f-44f6-afe1-b2d0013dbce6,typescript:S6772,MAJOR,CODE_SMELL,apps/web/src/app/(public)/student/start/page.tsx,1992,"Ambiguous spacing before next element span",OPEN,5min,MAINTAINABILITY,No
0667777f-3976-4df9-8efc-b5b428157d00,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
1a039fbe-d721-4cf0-97a7-505e37851ac3,typescript:S6660,MAJOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"'If' statement should not be the only statement in 'else' block",CLOSED,5min,MAINTAINABILITY,No
348096d9-01d1-47d5-8aef-76950e88a426,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
424f4283-f0ea-407c-a7b1-d502987f36f0,typescript:S7718,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"The catch parameter `profileErr` should be named `error_`.",CLOSED,5min,MAINTAINABILITY,Yes
4d7a6178-610a-4fd3-8723-03699815e7b9,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
56c7cfad-df40-44cc-a26b-727ce8c46bec,typescript:S2486,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Handle this exception or don't catch it at all.",CLOSED,1h,MAINTAINABILITY,No
5b7734f4-0c0f-46cd-89b8-bdf9a3998392,typescript:S2486,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Handle this exception or don't catch it at all.",CLOSED,1h,MAINTAINABILITY,No
6549c05d-8c9d-4fc0-806b-ef09b5591239,typescript:S2486,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Handle this exception or don't catch it at all.",CLOSED,1h,MAINTAINABILITY,No
6ce2056d-27ef-4074-a172-c1df2a46b39d,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Unexpected negated condition.",CLOSED,2min,MAINTAINABILITY,Yes
73061711-f05f-457e-bd06-d8edb5994f8f,typescript:S3776,CRITICAL,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.",CLOSED,6min,MAINTAINABILITY,No
74fcac61-0ed8-4a4c-8356-9489fa4fdb32,typescript:S2486,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Handle this exception or don't catch it at all.",CLOSED,1h,MAINTAINABILITY,No
88bed1f4-36a4-4dff-afb0-d65e00fd5cb5,typescript:S7781,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Prefer `String#replaceAll()` over `String#replace()`.",CLOSED,5min,MAINTAINABILITY,Yes
ab81d095-ba54-4a52-b670-c038902c68d9,typescript:S2486,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Handle this exception or don't catch it at all.",CLOSED,1h,MAINTAINABILITY,No
b7cf7091-f294-40d4-b9bc-65181d136108,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Unexpected negated condition.",CLOSED,2min,MAINTAINABILITY,Yes
dbeeb56d-1219-4242-8a2f-80a0b6475450,typescript:S7735,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Unexpected negated condition.",CLOSED,2min,MAINTAINABILITY,Yes
de087273-1601-41fd-ae25-12ea44c826fd,typescript:S7718,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"The catch parameter `refreshErr` should be named `error_`.",CLOSED,5min,MAINTAINABILITY,Yes
ff6580d7-32b4-4969-a7a0-1c59e42ce078,typescript:S2486,MINOR,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,,"Handle this exception or don't catch it at all.",CLOSED,1h,MAINTAINABILITY,No
64ac45db-014e-4966-98c3-b301840d323c,typescript:S3776,CRITICAL,CODE_SMELL,apps/web/src/app/(public)/teacher/start/page.tsx,11,"Refactor this function to reduce its Cognitive Complexity from 23 to the 15 allowed.",OPEN,13min,MAINTAINABILITY,No
9228d580-4433-43d9-a9b2-f8a1c688afb5,typescript:S1128,MINOR,CODE_SMELL,apps/web/src/app/actions/admin-auth.ts,,"Remove this unused import of 'getCurrentUser'.",CLOSED,1min,MAINTAINABILITY,Yes
0ab21e42-9ab4-4aab-9afa-db7da667699c,typescript:S3776,CRITICAL,CODE_SMELL,apps/web/src/app/actions/admin-management.ts,,"Refactor this function to reduce its Cognitive Complexity from 29 to the 15 allowed.",CLOSED,19min,MAINTAINABILITY,No
1757fa8c-a607-4064-abef-0587ae7442bc,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/actions/admin-metrics.ts,,"This assertion is unnecessary since it does not change the type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
1f7b0071-142e-43b5-99c4-dd05cd3eca28,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/actions/admin-metrics.ts,,"This assertion is unnecessary since it does not change the type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
297deeb7-faa0-4152-ace1-6e8633543913,typescript:S4325,MINOR,CODE_SMELL,apps/web/src/app/actions/admin-metrics.ts,,"This assertion is unnecessary since it does not change the type of the expression.",CLOSED,1min,MAINTAINABILITY,Yes
