"Issue ID","Rule","Severity","Type","File","Line","Message","Status","Effort","Quality Impact","Quick Fix Available"
"1cc4f0a5-ef38-4a5e-81ef-904bb9c4ecbb","typescript:S7748","MINOR","CODE_SMELL","apps/web/src/lib/ai/services/tts-service.ts","220","Don't use a zero fraction in the number.","OPEN","1min","MAINTAINABILITY","Yes"
"b264f502-062a-46bb-833f-7ad8e12aa1f5","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/lib/ai/services/tts-service.ts","252","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","OPEN","6min","MAINTAINABILITY","No"
"f6bed36b-0b83-437d-83e6-17279df1de3d","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/ai/services/tutor-service.ts","101","Member 'ragService' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"8be0f6be-7b2b-434f-8136-52e714e85ff3","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/ai/services/tutor-service.ts","102","Member 'adaptiveService' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"651de298-1965-4d2a-a2ae-65c0b04804dd","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/lib/ai/services/tutor-service.ts","341","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"c66e4e1b-cbff-48b6-841c-8697f8082fba","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/lib/auth-handlers.ts","63","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","OPEN","6min","MAINTAINABILITY","No"
"17a7e8b3-4dbb-4118-b4ff-fe470ad89ff8","typescript:S3358","MAJOR","CODE_SMELL","apps/web/src/lib/auth-handlers.ts","100","Extract this nested ternary operation into an independent statement.","OPEN","5min","MAINTAINABILITY","No"
"17fabf04-5a3d-46d8-96e7-460a0cf6ffe0","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/lib/auth-handlers.ts","183","Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.","OPEN","8min","MAINTAINABILITY","No"
"334341e4-fa5c-4703-9c8e-57fe5856d46a","typescript:S3776","CRITICAL","CODE_SMELL","apps/web/src/lib/auth-logger.ts","79","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","OPEN","6min","MAINTAINABILITY","No"
"c999cc36-0f23-462c-9e16-6a3943447de9","typescript:S6571","MINOR","CODE_SMELL","apps/web/src/lib/auth-logger.ts","113","'unknown' overrides all other types in this union type.","OPEN","5min","MAINTAINABILITY","No"
"f9cf4eed-5d35-4826-a5e0-cad92b8cde73","typescript:S6571","MINOR","CODE_SMELL","apps/web/src/lib/auth-logger.ts","135","'unknown' overrides all other types in this union type.","OPEN","5min","MAINTAINABILITY","No"
"89f6c950-de84-4a49-af25-7dcad2ac7e95","typescript:S7763","MINOR","CODE_SMELL","apps/web/src/lib/auth/role-utils-client.ts","20","Use `exportâ€¦from` to re-export `isTeacherOrHigherClient`.","OPEN","5min","MAINTAINABILITY","No"
"36e06e6a-8100-41aa-b12d-f71553f2d3be","typescript:S7763","MINOR","CODE_SMELL","apps/web/src/lib/auth/role-utils-client.ts","26","Use `exportâ€¦from` to re-export `isAdminClient`.","OPEN","5min","MAINTAINABILITY","No"
"9995516e-58af-468f-9d3c-8f5490412e99","typescript:S7763","MINOR","CODE_SMELL","apps/web/src/lib/auth/role-utils-client.ts","32","Use `exportâ€¦from` to re-export `isSuperAdminClient`.","OPEN","5min","MAINTAINABILITY","No"
"90a5d69c-17d3-494a-8a78-a0657e749650","typescript:S7763","MINOR","CODE_SMELL","apps/web/src/lib/auth/role-utils-client.ts","38","Use `exportâ€¦from` to re-export `hasMinimumRoleClient`.","OPEN","5min","MAINTAINABILITY","No"
"56d06239-608e-4355-990f-4ae324f56297","typescript:S4325","MINOR","CODE_SMELL","apps/web/src/lib/auth/role-utils.ts","140","This assertion is unnecessary since it does not change the type of the expression.","OPEN","1min","MAINTAINABILITY","Yes"
"47dc68d8-031c-4126-aeff-ef2d3429ca6f","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/cache/query-cache.ts","49","Member 'cache' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"c62b8dd0-f452-4b6c-b298-eefc370f7262","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/cache/query-cache.ts","50","Member 'maxSize' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"c2ae67e6-2b9f-45cb-b4b3-1bf3bc2ef783","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/cache/query-cache.ts","51","Member 'metrics' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"7244d9c7-98d0-4d1f-af0e-cc1074356a83","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/circuit-breaker.ts","63","Member 'options' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"d4062ab2-c28c-44cd-8ae1-6599052fbaef","typescript:S1871","MAJOR","CODE_SMELL","apps/web/src/lib/circuit-breaker.ts","156","This branch's code block is the same as the block for the branch on line 152.","OPEN","10min","MAINTAINABILITY","No"
"c86ca27d-5452-45b8-910c-b86310916fae","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/circuit-breaker.ts","180","Member 'breakers' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"3e98eedb-df22-4aa4-928d-fa17f4ffef4c","typescript:S7723","MINOR","CODE_SMELL","apps/web/src/lib/email-validation.ts","52","Use `new Array()` instead of `Array()`.","OPEN","5min","MAINTAINABILITY","No"
"93a31d34-9f5b-495b-8ee1-84c650e7ed2d","typescript:S7758","MINOR","CODE_SMELL","apps/web/src/lib/feature-flags.ts","34","Prefer `String#codePointAt()` over `String#charCodeAt()`.","OPEN","5min","MAINTAINABILITY","Yes"
"a72c4679-d007-41b9-9f95-1f7669365a97","typescript:S7767","MAJOR","CODE_SMELL","apps/web/src/lib/feature-flags.ts","35","Use `Math.trunc` instead of `|= 0`.","OPEN","5min","MAINTAINABILITY","No"
"dcba8da1-4082-4b81-8d78-dff5754d3a05","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/lib/feature-flags.ts","80","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"1d74e846-a1cb-4ef5-9dc5-835092ee6834","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/lib/feature-flags.ts","147","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"198a7dcb-4ec6-4a4f-b0b2-534d8cd4befb","typescript:S6582","MAJOR","CODE_SMELL","apps/web/src/lib/feature-flags.ts","202","Prefer using an optional chain expression instead, as it's more concise and easier to read.","OPEN","5min","MAINTAINABILITY","Yes"
"00406f0c-8e45-492b-b8e6-49d556b068ce","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/masking-utils.ts","37","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"4953fb9b-0280-453d-b8d5-2fc9b243ad68","typescript:S4043","MAJOR","CODE_SMELL","apps/web/src/lib/monitoring/connection-pool-monitor.ts","181","Move this array ""sort"" operation to a separate statement or replace it with ""toSorted"".","OPEN","5min","MAINTAINABILITY","Yes"
"dca9fcd0-cd76-444a-8b58-289e14db36a4","typescript:S7781","MINOR","CODE_SMELL","apps/web/src/lib/name-validation.ts","67","Prefer `String#replaceAll()` over `String#replace()`.","OPEN","5min","MAINTAINABILITY","Yes"
"cf515e5a-b283-43ea-b526-382a269ac43a","typescript:S7764","MINOR","CODE_SMELL","apps/web/src/lib/offline/background-sync.ts","81","Prefer `globalThis` over `window`.","OPEN","2min","MAINTAINABILITY","Yes"
"6a6d618a-76d9-4155-9b56-299c9be15464","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/offline/sync-queue.ts","80","Member 'subscribers' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"e5d76dba-f534-4013-a887-2870f95a7869","typescript:S7772","MINOR","CODE_SMELL","apps/web/src/lib/password-utils.ts","20","Prefer `node:crypto` over `crypto`.","OPEN","5min","MAINTAINABILITY","Yes"
"836c5b60-3322-43fa-b253-377b44149e75","typescript:S2933","MAJOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","235","Member 'rateLimitScript' is never reassigned; mark it as `readonly`.","OPEN","2min","MAINTAINABILITY","Yes"
"eab92880-e5c6-4056-ba94-c810421a3dc9","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/lib/rate-limiter-distributed.ts","334","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"5ff40c7b-065f-412a-88d4-72c81a44b845","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","48","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"df6e2363-edf8-4d5b-9068-c39fbbce0951","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","53","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"4f5563d1-98eb-4f27-8b9a-53b030c77a23","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","58","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"4383f915-c19b-46f3-a48d-0a3a5cdd52f6","typescript:S7735","MINOR","CODE_SMELL","apps/web/src/lib/time-utils.ts","62","Unexpected negated condition.","OPEN","2min","MAINTAINABILITY","Yes"
"a5d8b55a-8206-4306-8644-1dff18e0d0f8","typescript:S7762","MAJOR","CODE_SMELL","apps/web/src/lib/utils/export-helpers.ts","93","Prefer `childNode.remove()` over `parentNode.removeChild(childNode)`.","OPEN","2min","MAINTAINABILITY","No"
"8144476b-f2f0-414e-a1bb-c1af8bfdb743","typescript:S6535","MAJOR","CODE_SMELL","apps/web/src/lib/validation-schemas.ts","33","Unnecessary escape character: \-.","OPEN","5min","MAINTAINABILITY","Yes"
"1a0f102e-ee39-4eae-894a-a9e02774e093","typescript:S6535","MAJOR","CODE_SMELL","apps/web/src/lib/validation-schemas.ts","283","Unnecessary escape character: \[.","OPEN","5min","MAINTAINABILITY","Yes"
"93d7d845-ad74-4097-97d0-711aae6faafa","typescript:S6535","MAJOR","CODE_SMELL","apps/web/src/lib/validation-schemas.ts","283","Unnecessary escape character: \/.","OPEN","5min","MAINTAINABILITY","Yes"
"24520dfd-33f2-4b1f-87a3-3758c772b797","typescript:S6571","MINOR","CODE_SMELL","apps/web/src/types/database.ts","1137","'never' is overridden by other types in this union type.","OPEN","5min","MAINTAINABILITY","No"
"27dec388-4c5e-456f-b866-c825d7ef741e","typescript:S6571","MINOR","CODE_SMELL","apps/web/src/types/database.ts","1154","'never' is overridden by other types in this union type.","OPEN","5min","MAINTAINABILITY","No"
